,Airline,Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment,Name_x,ICAO,Callsign,Country_x,Active,Name_y,City,Country_y,IATA,Latitude,Longitude,Altitude,Timezone,DST,Timezone.1
19409,CZ,1767,CAN,3370,NNY,6359,,0,E90,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19410,CZ,1767,CAN,3370,NRT,2279,,0,332,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19411,CZ,1767,CAN,3370,PEK,3364,,0,333 380 321 787 330 332,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19412,CZ,1767,CAN,3370,PEN,3308,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19413,CZ,1767,CAN,3370,PER,3351,,0,332,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19414,CZ,1767,CAN,3370,PNH,3034,,0,321 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19415,CZ,1767,CAN,3370,PVG,3406,,0,320 738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19416,CZ,1767,CAN,3370,REP,3035,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19417,CZ,1767,CAN,3370,RGN,3239,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19418,CZ,1767,CAN,3370,SGN,3205,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19419,CZ,1767,CAN,3370,SHA,3391,,0,77W 738 777 321 772 333 330 AB6 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19420,CZ,1767,CAN,3370,SHE,4144,,0,320 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19421,CZ,1767,CAN,3370,SIN,3316,,0,319 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19422,CZ,1767,CAN,3370,SJW,6347,,0,320 E90,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19423,CZ,1767,CAN,3370,SVO,2985,,0,333 332,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19424,CZ,1767,CAN,3370,SWA,4302,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19425,CZ,1767,CAN,3370,SYD,3361,,0,332 333,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19426,CZ,1767,CAN,3370,SYX,4030,,0,738 320 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19427,CZ,1767,CAN,3370,TAO,3390,,0,738 321 320 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19428,CZ,1767,CAN,3370,TEN,6963,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19429,CZ,1767,CAN,3370,TNA,4108,,0,738 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19430,CZ,1767,CAN,3370,TPE,2276,,0,772,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19431,CZ,1767,CAN,3370,TSN,3368,,0,738 73G 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19432,CZ,1767,CAN,3370,TXN,6387,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19433,CZ,1767,CAN,3370,TYN,3369,,0,738 737 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19434,CZ,1767,CAN,3370,URC,3399,,0,73G 738 777 752,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19435,CZ,1767,CAN,3370,WNZ,6392,,0,733 738 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19436,CZ,1767,CAN,3370,WUH,3376,,0,738 73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19437,CZ,1767,CAN,3370,WUX,6390,,0,E90 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19438,CZ,1767,CAN,3370,XFN,6360,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19439,CZ,1767,CAN,3370,XIY,3379,,0,320 321 73G 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19440,CZ,1767,CAN,3370,XMN,3383,,0,738 320 E90 319 73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19441,CZ,1767,CAN,3370,XUZ,4149,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19442,CZ,1767,CAN,3370,YIH,6361,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19443,CZ,1767,CAN,3370,YIW,6394,,0,738 E90 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19444,CZ,1767,CAN,3370,YNT,3392,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19445,CZ,1767,CAN,3370,YNZ,6393,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19446,CZ,1767,CAN,3370,YTY,8876,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19447,CZ,1767,CAN,3370,YVR,156,,0,787,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19448,CZ,1767,CAN,3370,ZHA,6357,,0,319 320 E90,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19449,CZ,1767,CAN,3370,ZYI,9846,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19450,CZ,1767,CDG,1382,CAN,3370,,0,332,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19451,CZ,1767,CGD,6352,CAN,3370,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19452,CZ,1767,CGD,6352,PEK,3364,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19453,CZ,1767,CGD,6352,SZX,3374,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19454,CZ,1767,CGK,3275,CAN,3370,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19455,CZ,1767,CGK,3275,FOC,3385,Y,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19456,CZ,1767,CGK,3275,XMN,3383,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19457,CZ,1767,CGO,3375,BAV,6346,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19458,CZ,1767,CGO,3375,BHY,6351,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19459,CZ,1767,CGO,3375,BKK,3885,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19460,CZ,1767,CGO,3375,CAN,3370,,0,73G 738 733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19461,CZ,1767,CGO,3375,CGQ,4380,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19462,CZ,1767,CGO,3375,CJU,2370,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19463,CZ,1767,CGO,3375,CKG,3393,,0,738 73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19464,CZ,1767,CGO,3375,CTU,3395,,0,73G 738 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19465,CZ,1767,CGO,3375,DLC,3404,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19466,CZ,1767,CGO,3375,DSN,6434,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19467,CZ,1767,CGO,3375,FOC,3385,,0,752,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19468,CZ,1767,CGO,3375,HAK,4120,,0,738 320 733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19469,CZ,1767,CGO,3375,HGH,3386,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19470,CZ,1767,CGO,3375,HKG,3077,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19471,CZ,1767,CGO,3375,HMI,6743,,0,733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19472,CZ,1767,CGO,3375,HRB,3400,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19473,CZ,1767,CGO,3375,ICN,3930,,0,73J 73H 738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19474,CZ,1767,CGO,3375,INC,4085,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19475,CZ,1767,CGO,3375,KHH,2264,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19476,CZ,1767,CGO,3375,KMG,3382,,0,73G 733 737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19477,CZ,1767,CGO,3375,KWE,3394,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19478,CZ,1767,CGO,3375,LHW,3378,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19479,CZ,1767,CGO,3375,NNG,3373,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19480,CZ,1767,CGO,3375,NNY,6359,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19481,CZ,1767,CGO,3375,PEK,3364,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19482,CZ,1767,CGO,3375,PVG,3406,,0,320 738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19483,CZ,1767,CGO,3375,SHA,3391,,0,738 737 320 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19484,CZ,1767,CGO,3375,SHE,4144,,0,73G 320 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19485,CZ,1767,CGO,3375,SYX,4030,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19486,CZ,1767,CGO,3375,SZX,3374,,0,733 73G 738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19487,CZ,1767,CGO,3375,TAO,3390,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19488,CZ,1767,CGO,3375,TPE,2276,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19489,CZ,1767,CGO,3375,URC,3399,,0,738 752,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19490,CZ,1767,CGO,3375,UYN,6368,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19491,CZ,1767,CGO,3375,WNZ,6392,,0,733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19492,CZ,1767,CGO,3375,XMN,3383,,0,733 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19493,CZ,1767,CGO,3375,XNN,6366,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19494,CZ,1767,CGO,3375,YIW,6394,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19495,CZ,1767,CGO,3375,YTY,8876,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19496,CZ,1767,CGO,3375,ZUH,6355,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19497,CZ,1767,CGQ,4380,CAN,3370,,0,321 320 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19498,CZ,1767,CGQ,4380,CGO,3375,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19499,CZ,1767,CGQ,4380,CJU,2370,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19500,CZ,1767,CGQ,4380,CKG,3393,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19501,CZ,1767,CGQ,4380,HET,6345,,0,319 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19502,CZ,1767,CGQ,4380,HFE,3389,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19503,CZ,1767,CGQ,4380,HGH,3386,,0,319 321 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19504,CZ,1767,CGQ,4380,ICN,3930,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19505,CZ,1767,CGQ,4380,KHN,3384,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19506,CZ,1767,CGQ,4380,NBS,8826,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19507,CZ,1767,CGQ,4380,NGB,3387,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19508,CZ,1767,CGQ,4380,NKG,3388,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19509,CZ,1767,CGQ,4380,NRT,2279,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19510,CZ,1767,CGQ,4380,PEK,3364,,0,320 321 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19511,CZ,1767,CGQ,4380,PVG,3406,,0,319 321 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19512,CZ,1767,CGQ,4380,TAO,3390,,0,321 320 738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19513,CZ,1767,CGQ,4380,TNA,4108,,0,320 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19514,CZ,1767,CGQ,4380,TPE,2276,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19515,CZ,1767,CGQ,4380,TYN,3369,,0,319 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19516,CZ,1767,CGQ,4380,WUH,3376,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19517,CZ,1767,CGQ,4380,YNJ,6414,,0,320 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19518,CZ,1767,CIH,6343,CAN,3370,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19519,CZ,1767,CIH,6343,DAT,6344,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19520,CZ,1767,CIH,6343,PEK,3364,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19521,CZ,1767,CJU,2370,CGO,3375,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19522,CZ,1767,CJU,2370,CGQ,4380,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19523,CZ,1767,CJU,2370,CSX,3371,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19524,CZ,1767,CJU,2370,DLC,3404,,0,320 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19525,CZ,1767,CJU,2370,HRB,3400,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19526,CZ,1767,CJU,2370,SHE,4144,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19527,CZ,1767,CJU,2370,SZX,3374,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19528,CZ,1767,CKG,3393,BHY,6351,,0,73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19529,CZ,1767,CKG,3393,CAN,3370,,0,321 319 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19530,CZ,1767,CKG,3393,CGO,3375,,0,738 73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19531,CZ,1767,CKG,3393,CGQ,4380,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19532,CZ,1767,CKG,3393,CSX,3371,,0,320 738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19533,CZ,1767,CKG,3393,FOC,3385,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19534,CZ,1767,CKG,3393,HAK,4120,,0,733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19535,CZ,1767,CKG,3393,HGH,3386,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19536,CZ,1767,CKG,3393,JHG,3381,,0,73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19537,CZ,1767,CKG,3393,KHN,3384,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19538,CZ,1767,CKG,3393,KMG,3382,,0,321 738 320 73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19539,CZ,1767,CKG,3393,KWE,3394,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19540,CZ,1767,CKG,3393,KWL,3372,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19541,CZ,1767,CKG,3393,LJG,4033,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19542,CZ,1767,CKG,3393,LXA,4097,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19543,CZ,1767,CKG,3393,NNG,3373,,0,738 73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19544,CZ,1767,CKG,3393,PEK,3364,,0,319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19545,CZ,1767,CKG,3393,SHE,4144,,0,321 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19546,CZ,1767,CKG,3393,SYX,4030,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19547,CZ,1767,CKG,3393,SZX,3374,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19548,CZ,1767,CKG,3393,TSN,3368,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19549,CZ,1767,CKG,3393,URC,3399,,0,738 320 73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19550,CZ,1767,CKG,3393,WUH,3376,,0,73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19551,CZ,1767,CKG,3393,XIY,3379,,0,320 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19552,CZ,1767,CKG,3393,XMN,3383,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19553,CZ,1767,CKG,3393,XNN,6366,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19554,CZ,1767,CKG,3393,YCU,6430,,0,733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19555,CZ,1767,CKG,3393,YIH,6361,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19556,CZ,1767,CNX,3931,CAN,3370,,0,73G,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19557,CZ,1767,CSX,3371,BAV,6346,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19558,CZ,1767,CSX,3371,BHY,6351,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19559,CZ,1767,CSX,3371,BKK,3885,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19560,CZ,1767,CSX,3371,CAN,3370,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19561,CZ,1767,CSX,3371,CJU,2370,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19562,CZ,1767,CSX,3371,CKG,3393,,0,320 738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19563,CZ,1767,CSX,3371,CTU,3395,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19564,CZ,1767,CSX,3371,CZX,4109,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19565,CZ,1767,CSX,3371,DLC,3404,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19566,CZ,1767,CSX,3371,DYG,6353,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19567,CZ,1767,CSX,3371,FOC,3385,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19568,CZ,1767,CSX,3371,HAK,4120,,0,733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19569,CZ,1767,CSX,3371,HET,6345,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19570,CZ,1767,CSX,3371,HFE,3389,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19571,CZ,1767,CSX,3371,HGH,3386,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19572,CZ,1767,CSX,3371,HJJ,7519,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19573,CZ,1767,CSX,3371,HRB,3400,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19574,CZ,1767,CSX,3371,ICN,3930,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19575,CZ,1767,CSX,3371,INC,4085,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19576,CZ,1767,CSX,3371,JJN,6386,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19577,CZ,1767,CSX,3371,KMG,3382,,0,321 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19578,CZ,1767,CSX,3371,KWE,3394,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19579,CZ,1767,CSX,3371,LHW,3378,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19580,CZ,1767,CSX,3371,LZO,6399,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19581,CZ,1767,CSX,3371,MIG,6400,Y,0,737,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19582,CZ,1767,CSX,3371,NGB,3387,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19583,CZ,1767,CSX,3371,NKG,3388,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19584,CZ,1767,CSX,3371,NNG,3373,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19585,CZ,1767,CSX,3371,PEK,3364,,0,321 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19586,CZ,1767,CSX,3371,PVG,3406,,0,320 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19587,CZ,1767,CSX,3371,SHA,3391,,0,321 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19588,CZ,1767,CSX,3371,SJW,6347,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19589,CZ,1767,CSX,3371,SWA,4302,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19590,CZ,1767,CSX,3371,SYX,4030,,0,321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19591,CZ,1767,CSX,3371,SZX,3374,,0,752 320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19592,CZ,1767,CSX,3371,TAO,3390,,0,320 321,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19593,CZ,1767,CSX,3371,TNA,4108,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19594,CZ,1767,CSX,3371,TPE,2276,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19595,CZ,1767,CSX,3371,TSN,3368,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19596,CZ,1767,CSX,3371,TXN,6387,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19597,CZ,1767,CSX,3371,TYN,3369,,0,738,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19598,CZ,1767,CSX,3371,URC,3399,,0,752,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19599,CZ,1767,CSX,3371,WNZ,6392,,0,752,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19600,CZ,1767,CSX,3371,XIY,3379,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19601,CZ,1767,CSX,3371,XMN,3383,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19602,CZ,1767,CSX,3371,XNN,6366,,0,320,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19603,CZ,1767,CSX,3371,YCU,6430,,0,733,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
19604,CZ,1767,CSX,3371,YNT,3392,,0,320 319,China Southern Airlines,CSN,CHINA SOUTHERN,China,Y,,,,,,,,,,
